Channel			  :,CH1
Frequency			  :,F=3.021MHz
Period 			  :,T=320.0ns
PK-PK				  :,Vpp=2.020V
Average			  :,V=50.47mV
Vertical pos		  :,0.00mV
Probe attenuation	  :,1X
Voltage per ADC value:,20.00mV
Time interval		  :,0.02uS

index,CH1_Voltage(mV)
1951,-500.00
1952,-280.00
1953,0.00
1954,320.00
1955,540.00
1956,660.00
1957,660.00
1958,540.00
1959,320.00
1960,0.00
1961,-260.00
1962,-500.00
1963,-640.00
1964,-640.00
1965,-520.00
1966,-300.00
1967,0.00
1968,280.00
1969,500.00
1970,660.00
1971,660.00
1972,540.00
1973,320.00
1974,40.00
1975,-240.00
1976,-480.00
1977,-620.00
1978,-640.00
1979,-540.00
1980,-320.00
1981,-20.00
1982,260.00
1983,500.00
1984,660.00
1985,680.00
1986,600.00
1987,360.00
1988,80.00
1989,-220.00
1990,-480.00
1991,-640.00
1992,-640.00
1993,-500.00
1994,-280.00
1995,0.00
1996,260.00
1997,400.00
1998,400.00
1999,300.00
2000,60.00
2001,-160.00
2002,-340.00
2003,-420.00
2004,-380.00
2005,-260.00
2006,-60.00
2007,100.00
2008,240.00
2009,240.00
2010,160.00
2011,0.00
2012,-220.00
2013,-420.00
2014,-580.00
2015,-680.00
2016,-660.00
2017,-560.00
2018,-360.00
2019,-160.00
2020,40.00
2021,200.00
2022,300.00
2023,300.00
2024,180.00
2025,0.00
2026,-200.00
2027,-380.00
2028,-540.00
2029,-640.00
2030,-640.00
2031,-540.00
2032,-360.00
2033,-180.00
2034,0.00
2035,180.00
2036,280.00
2037,280.00
2038,200.00
2039,20.00
2040,-180.00
2041,-360.00
2042,-540.00
2043,-660.00
2044,-660.00
2045,-580.00
2046,-400.00
2047,-200.00
2048,0.00
2049,180.00
2050,280.00
2051,300.00
2052,220.00
2053,40.00
2054,-140.00
2055,-340.00
2056,-540.00
2057,-640.00
2058,-660.00
2059,-580.00
2060,-420.00
2061,-220.00
2062,0.00
2063,160.00
2064,260.00
2065,300.00
2066,220.00
2067,60.00
2068,-120.00
2069,-340.00
2070,-520.00
2071,-620.00
2072,-660.00
2073,-580.00
2074,-420.00
2075,-240.00
2076,-20.00
2077,140.00
2078,260.00
2079,300.00
2080,240.00
2081,80.00
2082,-120.00
2083,-340.00
2084,-500.00
2085,-620.00
2086,-660.00
2087,-600.00
2088,-460.00
2089,-280.00
2090,-60.00
2091,120.00
2092,260.00
2093,300.00
2094,240.00
2095,100.00
2096,-80.00
2097,-300.00
2098,-480.00
2099,-620.00
2100,-660.00
2101,-600.00
2102,-460.00
2103,-280.00
2104,-60.00
2105,120.00
2106,260.00
2107,300.00
2108,240.00
2109,100.00
2110,-80.00
2111,-280.00
2112,-460.00
2113,-600.00
2114,-660.00
2115,-620.00
2116,-480.00
2117,-320.00
2118,-80.00
2119,100.00
2120,240.00
2121,300.00
2122,260.00
2123,140.00
2124,-40.00
2125,-260.00
2126,-440.00
2127,-600.00
2128,-660.00
2129,-640.00
2130,-500.00
2131,-320.00
2132,-100.00
2133,80.00
2134,220.00
2135,300.00
2136,260.00
2137,140.00
2138,-40.00
2139,-240.00
2140,-420.00
2141,-580.00
2142,-640.00
2143,-620.00
2144,-520.00
2145,-340.00
2146,-120.00
2147,60.00
2148,220.00
2149,300.00
2150,280.00
2151,160.00
2152,0.00
2153,-220.00
2154,-420.00
2155,-580.00
2156,-660.00
2157,-640.00
2158,-520.00
2159,-340.00
2160,-160.00
2161,40.00
2162,200.00
2163,280.00
2164,280.00
2165,180.00
2166,0.00
2167,-200.00
2168,-380.00
2169,-560.00
2170,-640.00
2171,-640.00
2172,-540.00
2173,-360.00
2174,-160.00
2175,20.00
2176,200.00
2177,280.00
2178,280.00
2179,180.00
2180,20.00
2181,-180.00
2182,-380.00
2183,-540.00
2184,-640.00
2185,-640.00
2186,-560.00
2187,-380.00
2188,-180.00
2189,0.00
2190,180.00
2191,280.00
2192,300.00
2193,220.00
2194,40.00
2195,-140.00
2196,-340.00
2197,-540.00
2198,-640.00
2199,-660.00
2200,-580.00
2201,-420.00
2202,-220.00
2203,0.00
2204,160.00
2205,280.00
2206,300.00
2207,220.00
2208,60.00
2209,-140.00
2210,-340.00
2211,-520.00
2212,-640.00
2213,-660.00
2214,-580.00
2215,-420.00
2216,-220.00
2217,-20.00
2218,140.00
2219,260.00
2220,300.00
2221,220.00
2222,80.00
2223,-120.00
2224,-340.00
2225,-500.00
2226,-620.00
2227,-640.00
2228,-580.00
2229,-440.00
2230,-260.00
2231,-40.00
2232,120.00
2233,260.00
2234,280.00
2235,220.00
2236,80.00
2237,-80.00
2238,-300.00
2239,-480.00
2240,-620.00
2241,-660.00
2242,-600.00
2243,-460.00
2244,-280.00
2245,-60.00
2246,120.00
2247,260.00
2248,300.00
2249,260.00
2250,100.00
2251,-80.00
2252,-300.00
2253,-460.00
2254,-600.00
2255,-660.00
2256,-620.00
2257,-480.00
2258,-300.00
2259,-80.00
2260,120.00
2261,260.00
2262,300.00
2263,260.00
2264,120.00
2265,-40.00
2266,-260.00
2267,-440.00
2268,-600.00
2269,-660.00
2270,-620.00
2271,-480.00
2272,-320.00
2273,-100.00
2274,100.00
2275,240.00
2276,300.00
2277,260.00
2278,140.00
2279,-40.00
2280,-260.00
2281,-440.00
2282,-580.00
2283,-660.00
2284,-620.00
2285,-500.00
2286,-320.00
2287,-100.00
2288,80.00
2289,240.00
2290,300.00
2291,280.00
2292,160.00
2293,-20.00
2294,-240.00
2295,-420.00
2296,-580.00
2297,-640.00
2298,-640.00
2299,-520.00
2300,-340.00
2301,-140.00
2302,40.00
2303,220.00
2304,300.00
2305,280.00
2306,180.00
2307,0.00
2308,-200.00
2309,-400.00
2310,-560.00
2311,-640.00
2312,-620.00
2313,-520.00
2314,-360.00
2315,-160.00
2316,40.00
2317,200.00
2318,300.00
2319,280.00
2320,180.00
2321,0.00
2322,-200.00
2323,-380.00
2324,-540.00
2325,-640.00
2326,-640.00
2327,-560.00
2328,-380.00
2329,-200.00
2330,0.00
2331,200.00
2332,300.00
2333,300.00
2334,220.00
2335,40.00
2336,-160.00
2337,-360.00
2338,-540.00
2339,-640.00
2340,-660.00
2341,-560.00
2342,-400.00
2343,-200.00
2344,0.00
2345,180.00
2346,280.00
2347,300.00
2348,220.00
2349,40.00
2350,-140.00
2351,-340.00
2352,-520.00
2353,-620.00
2354,-640.00
2355,-560.00
2356,-420.00
2357,-220.00
2358,0.00
2359,160.00
2360,280.00
2361,300.00
2362,240.00
2363,80.00
2364,-120.00
2365,-340.00
2366,-520.00
2367,-640.00
2368,-660.00
2369,-580.00
2370,-440.00
2371,-240.00
2372,-20.00
2373,140.00
2374,280.00
2375,300.00
2376,240.00
2377,80.00
2378,-100.00
2379,-320.00
2380,-480.00
2381,-620.00
2382,-640.00
2383,-580.00
2384,-440.00
2385,-260.00
2386,-60.00
2387,120.00
2388,260.00
2389,300.00
2390,240.00
2391,100.00
2392,-80.00
2393,-300.00
2394,-480.00
2395,-600.00
2396,-660.00
2397,-600.00
2398,-480.00
2399,-280.00
2400,260.00
2401,320.00
2402,280.00
2403,140.00
2404,-40.00
2405,-260.00
2406,-460.00
2407,-580.00
2408,-620.00
2409,-560.00
2410,-440.00
2411,-280.00
2412,-120.00
2413,0.00
2414,40.00
2415,20.00
2416,-40.00
2417,-120.00
2418,-220.00
2419,-300.00
2420,-340.00
2421,-340.00
2422,-340.00
2423,-320.00
2424,-300.00
2425,-300.00
2426,-300.00
2427,-300.00
2428,-300.00
2429,-320.00
2430,-320.00
2431,-320.00
2432,-300.00
2433,-300.00
2434,-300.00
2435,-300.00
2436,-300.00
2437,-300.00
2438,-300.00
2439,-300.00
2440,-300.00
2441,-300.00
2442,-300.00
2443,-300.00
2444,-300.00
2445,-300.00
2446,-300.00
2447,-300.00
2448,-300.00
2449,-300.00
2450,-300.00
2451,-300.00
2452,-300.00
2453,-300.00
2454,-300.00
2455,-300.00
2456,-320.00
2457,-300.00
2458,-300.00
2459,-300.00
2460,-300.00
2461,-300.00
2462,-300.00
2463,-300.00
2464,-300.00
2465,-300.00
2466,-300.00
2467,-300.00
2468,-300.00
2469,-300.00
2470,-300.00
2471,-300.00
2472,-300.00
2473,-300.00
2474,-300.00
2475,-300.00
2476,-300.00
2477,-300.00
2478,-300.00
2479,-300.00
2480,-300.00
2481,-300.00
2482,-300.00
2483,-320.00
2484,-320.00
2485,-300.00
2486,-300.00
2487,-300.00
2488,-300.00
2489,-300.00
2490,-300.00
2491,-300.00
2492,-300.00
2493,-300.00
2494,-300.00
2495,-300.00
2496,-300.00
2497,-300.00
2498,-300.00
2499,-300.00
2500,-300.00
2501,-300.00
2502,-300.00
2503,-300.00
2504,-300.00
2505,-300.00
2506,-300.00
2507,-300.00
2508,-300.00
2509,-300.00
2510,-320.00
2511,-300.00
2512,-300.00
2513,-300.00
2514,-300.00
2515,-300.00
2516,-300.00
2517,-300.00
2518,-300.00
2519,-300.00
2520,-300.00
2521,-300.00
2522,-300.00
2523,-300.00
2524,-300.00
2525,-300.00
2526,-300.00
2527,-300.00
2528,-300.00
2529,-300.00
2530,-300.00
2531,-300.00
2532,-320.00
2533,-300.00
2534,-300.00
2535,-300.00
2536,-300.00
2537,-300.00
2538,-300.00
2539,-300.00
2540,-300.00
2541,-300.00
2542,-300.00
2543,-300.00
2544,-300.00
2545,-300.00
2546,-300.00
2547,-300.00
2548,-300.00
2549,-300.00
2550,-300.00
2551,-300.00
2552,-300.00
2553,-300.00
2554,-300.00
2555,-300.00
2556,-300.00
2557,-300.00
2558,-300.00
2559,-300.00
2560,-300.00
2561,-300.00
2562,-300.00
2563,-300.00
2564,-300.00
2565,-300.00
2566,-300.00
2567,-300.00
2568,-300.00
2569,-300.00
2570,-300.00
2571,-300.00
2572,-300.00
2573,-300.00
2574,-300.00
2575,-300.00
2576,-300.00
2577,-300.00
2578,-300.00
2579,-300.00
2580,-300.00
2581,-300.00
2582,-300.00
2583,-300.00
2584,-300.00
2585,-300.00
2586,-300.00
2587,-300.00
2588,-300.00
2589,-300.00
2590,-300.00
2591,-300.00
2592,-300.00
2593,-300.00
2594,-300.00
2595,-300.00
2596,-300.00
2597,-300.00
2598,-300.00
2599,-300.00
2600,-300.00
2601,-320.00
2602,-320.00
2603,-300.00
2604,-300.00
2605,-300.00
2606,-300.00
2607,-300.00
2608,-320.00
2609,-300.00
2610,-300.00
2611,-300.00
2612,-300.00
2613,-300.00
2614,-300.00
2615,-300.00
2616,-300.00
2617,-300.00
2618,-300.00
2619,-300.00
2620,-300.00
2621,-300.00
2622,-300.00
2623,-300.00
2624,-300.00
2625,-300.00
2626,-300.00
2627,-300.00
2628,-300.00
2629,-320.00
2630,-320.00
2631,-300.00
2632,-300.00
2633,-300.00
2634,-300.00
2635,-300.00
2636,-300.00
2637,-300.00
2638,-300.00
2639,-300.00
2640,-300.00
2641,-300.00
2642,-300.00
2643,-300.00
2644,-300.00
2645,-300.00
2646,-300.00
2647,-300.00
2648,-300.00
2649,-300.00
2650,-320.00
2651,-300.00
2652,-300.00
2653,-300.00
2654,-300.00
2655,-320.00
2656,-320.00
2657,-300.00
2658,-300.00
2659,-300.00
2660,-300.00
2661,-300.00
2662,-300.00
2663,-300.00
2664,-300.00
2665,-300.00
2666,-300.00
2667,-300.00
2668,-300.00
2669,-300.00
2670,-320.00
2671,-320.00
2672,-300.00
2673,-300.00
2674,-300.00
2675,-300.00
2676,-300.00
2677,-320.00
2678,-320.00
2679,-300.00
2680,-300.00
2681,-300.00
2682,-300.00
2683,-300.00
2684,-300.00
2685,-300.00
2686,-300.00
2687,-300.00
2688,-300.00
2689,-300.00
2690,-300.00
2691,-300.00
2692,-320.00
2693,-300.00
2694,-300.00
2695,-300.00
2696,-300.00
2697,-300.00
2698,-320.00
2699,-320.00
2700,-300.00
2701,-300.00
2702,-300.00
2703,-300.00
2704,-300.00
2705,-300.00
2706,-300.00
2707,-300.00
2708,-300.00
2709,-300.00
2710,-300.00
2711,-300.00
2712,-300.00
2713,-300.00
2714,-300.00
2715,-300.00
2716,-300.00
2717,-300.00
2718,-300.00
2719,-300.00
2720,-300.00
2721,-300.00
2722,-300.00
2723,-300.00
2724,-300.00
2725,-300.00
2726,-300.00
2727,-300.00
2728,-300.00
2729,-300.00
2730,-300.00
2731,-300.00
2732,-300.00
2733,-300.00
2734,-300.00
2735,-300.00
2736,-300.00
2737,-300.00
2738,-300.00
2739,-320.00
2740,-320.00
2741,-300.00
2742,-300.00
2743,-300.00
2744,-300.00
2745,-300.00
2746,-300.00
2747,-300.00
2748,-300.00
2749,-300.00
2750,-300.00
2751,-300.00
2752,-300.00
2753,-300.00
2754,-300.00
2755,-300.00
2756,-300.00
2757,-300.00
2758,-300.00
2759,-300.00
2760,-300.00
2761,-300.00
2762,-300.00
2763,-300.00
2764,-300.00
2765,-300.00
2766,-300.00
2767,-300.00
2768,-320.00
2769,-320.00
2770,-300.00
2771,-300.00
2772,-300.00
2773,-320.00
2774,-300.00
2775,-300.00
2776,-300.00
2777,-300.00
2778,-300.00
2779,-300.00
2780,-300.00
2781,-300.00
2782,-300.00
2783,-300.00
2784,-300.00
2785,-300.00
2786,-300.00
2787,-300.00
2788,-320.00
2789,-320.00
2790,-320.00
2791,-320.00
2792,-320.00
2793,-300.00
2794,-300.00
2795,-300.00
2796,-320.00
2797,-320.00
2798,-300.00
2799,-300.00
2800,-300.00
2801,-300.00
2802,-300.00
2803,-300.00
2804,-300.00
2805,-300.00
2806,-300.00
2807,-300.00
2808,-300.00
2809,-300.00
2810,-320.00
2811,-320.00
2812,-300.00
2813,-300.00
2814,-300.00
2815,-300.00
2816,-320.00
2817,-320.00
2818,-320.00
2819,-300.00
2820,-300.00
2821,-300.00
2822,-300.00
2823,-300.00
2824,-300.00
2825,-300.00
2826,-300.00
2827,-300.00
2828,-300.00
2829,-300.00
2830,-300.00
2831,-300.00
2832,-300.00
2833,-300.00
2834,-300.00
2835,-300.00
2836,-300.00
2837,-320.00
2838,-300.00
2839,-300.00
2840,-300.00
2841,-300.00
2842,-300.00
2843,-320.00
2844,-320.00
2845,-300.00
2846,-300.00
2847,-300.00
2848,-300.00
2849,-300.00
2850,-300.00
2851,-300.00
2852,-300.00
2853,-300.00
2854,-300.00
2855,-300.00
2856,-320.00
2857,-320.00
2858,-300.00
2859,-300.00
2860,-300.00
2861,-300.00
2862,-300.00
2863,-300.00
2864,-320.00
2865,-320.00
2866,-320.00
2867,-300.00
2868,-300.00
2869,-300.00
2870,-300.00
2871,-300.00
2872,-300.00
2873,-300.00
2874,-300.00
2875,-300.00
2876,-300.00
2877,-300.00
2878,-320.00
2879,-320.00
2880,-320.00
2881,-300.00
2882,-300.00
2883,-300.00
2884,-320.00
2885,-340.00
2886,-380.00
2887,-440.00
2888,-500.00
2889,-560.00
2890,-640.00
2891,-680.00
2892,-760.00
2893,-800.00
2894,-840.00
2895,-880.00
2896,-880.00
2897,-900.00
2898,-900.00
2899,-900.00
2900,-900.00
2901,-880.00
2902,-880.00
2903,-880.00
2904,-900.00
2905,-900.00
2906,-900.00
2907,-900.00
2908,-900.00
2909,-900.00
2910,-900.00
2911,-900.00
2912,-900.00
2913,-900.00
2914,-900.00
2915,-900.00
2916,-900.00
2917,-880.00
2918,-900.00
2919,-900.00
2920,-900.00
2921,-880.00
2922,-900.00
2923,-880.00
2924,-880.00
2925,-900.00
2926,-900.00
2927,-900.00
2928,-900.00
2929,-900.00
2930,-900.00
2931,-900.00
2932,-900.00
2933,-900.00
2934,-900.00
2935,-900.00
2936,-900.00
2937,-900.00
2938,-900.00
2939,-900.00
2940,-900.00
2941,-900.00
2942,-900.00
2943,-880.00
2944,-880.00
2945,-880.00
2946,-900.00
2947,-880.00
2948,-900.00
2949,-900.00
2950,-900.00
2951,-900.00
2952,-900.00
2953,-900.00
2954,-900.00
2955,-900.00
2956,-900.00
2957,-900.00
2958,-900.00
2959,-900.00
2960,-900.00
2961,-900.00
2962,-900.00
2963,-900.00
2964,-900.00
2965,-880.00
2966,-880.00
2967,-880.00
2968,-900.00
2969,-900.00
2970,-900.00
2971,-900.00
2972,-900.00
2973,-900.00
2974,-900.00
2975,-900.00
2976,-900.00
2977,-900.00
2978,-900.00
2979,-900.00
2980,-900.00
2981,-900.00
2982,-900.00
2983,-900.00
2984,-900.00
2985,-900.00
2986,-900.00
2987,-900.00
2988,-900.00
2989,-900.00
2990,-900.00
2991,-900.00
2992,-900.00
2993,-880.00
2994,-900.00
2995,-900.00
2996,-900.00
2997,-900.00
2998,-900.00
2999,-900.00
3000,-900.00
3001,-900.00
3002,-900.00
3003,-900.00
3004,-900.00
3005,-900.00
3006,-900.00
3007,-900.00
3008,-900.00
3009,-900.00
3010,-900.00
3011,-900.00
3012,-900.00
3013,-900.00
3014,-900.00
3015,-900.00
3016,-900.00
3017,-900.00
3018,-900.00
3019,-900.00
3020,-900.00
3021,-900.00
3022,-900.00
3023,-900.00
3024,-900.00
3025,-900.00
3026,-900.00
3027,-900.00
3028,-900.00
3029,-900.00
3030,-900.00
3031,-900.00
3032,-900.00
3033,-900.00
3034,-900.00
3035,-900.00
3036,-900.00
3037,-900.00
3038,-900.00
3039,-900.00
3040,-880.00
3041,-900.00
3042,-900.00
3043,-900.00
3044,-900.00
3045,-900.00
3046,-900.00
3047,-900.00
3048,-900.00
3049,-900.00
3050,-900.00
3051,-900.00
3052,-900.00
3053,-900.00
3054,-900.00
3055,-900.00
3056,-900.00
3057,-900.00
3058,-900.00
3059,-900.00
3060,-900.00
3061,-900.00
3062,-900.00
3063,-900.00
3064,-900.00
3065,-900.00
3066,-900.00
3067,-900.00
3068,-900.00
3069,-900.00
3070,-900.00
3071,-900.00
3072,-900.00
3073,-900.00
3074,-900.00
3075,-900.00
3076,-900.00
3077,-900.00
3078,-900.00
3079,-900.00
3080,-900.00
3081,-900.00
3082,-900.00
3083,-900.00
3084,-900.00
3085,-900.00
3086,-900.00
3087,-900.00
3088,-900.00
3089,-900.00
3090,-900.00
3091,-900.00
3092,-900.00
3093,-900.00
3094,-900.00
3095,-900.00
3096,-900.00
3097,-900.00
3098,-900.00
3099,-900.00
3100,-900.00
3101,-900.00
3102,-900.00
3103,-900.00
3104,-900.00
3105,-900.00
3106,-900.00
3107,-900.00
3108,-900.00
3109,-900.00
3110,-900.00
3111,-900.00
3112,-900.00
3113,-900.00
3114,-900.00
3115,-900.00
3116,-900.00
3117,-900.00
3118,-900.00
3119,-900.00
3120,-920.00
3121,-900.00
3122,-900.00
3123,-900.00
3124,-900.00
3125,-900.00
3126,-900.00
3127,-900.00
3128,-900.00
3129,-900.00
3130,-900.00
3131,-900.00
3132,-900.00
3133,-900.00
3134,-900.00
3135,-900.00
3136,-900.00
3137,-900.00
3138,-900.00
3139,-900.00
3140,-900.00
3141,-900.00
3142,-900.00
3143,-900.00
3144,-900.00
3145,-900.00
3146,-900.00
3147,-900.00
3148,-920.00
3149,-900.00
3150,-900.00
3151,-900.00
3152,-900.00
3153,-900.00
3154,-900.00
3155,-900.00
3156,-900.00
3157,-900.00
3158,-880.00
3159,-900.00
3160,-900.00
3161,-900.00
3162,-900.00
3163,-900.00
3164,-900.00
3165,-900.00
3166,-900.00
3167,-900.00
3168,-900.00
3169,-900.00
3170,-900.00
3171,-900.00
3172,-900.00
3173,-900.00
3174,-900.00
3175,-900.00
3176,-900.00
3177,-900.00
3178,-880.00
3179,-840.00
3180,-820.00
3181,-760.00
3182,-720.00
3183,-660.00
3184,-580.00
3185,-520.00
3186,-460.00
3187,-400.00
3188,-340.00
3189,-320.00
3190,-320.00
3191,-320.00
3192,-320.00
3193,-320.00
3194,-320.00
3195,-320.00
3196,-320.00
3197,-320.00
3198,-320.00
3199,-300.00
3200,-300.00
3201,-300.00
3202,-300.00
3203,-300.00
3204,-320.00
3205,-320.00
3206,-300.00
3207,-300.00
3208,-320.00
3209,-320.00
3210,-320.00
3211,-320.00
3212,-320.00
3213,-320.00
3214,-320.00
3215,-320.00
3216,-320.00
3217,-300.00
3218,-320.00
3219,-300.00
3220,-300.00
3221,-300.00
3222,-300.00
3223,-300.00
3224,-300.00
3225,-280.00
3226,-280.00
3227,-260.00
3228,-280.00
3229,-300.00
3230,-340.00
3231,-360.00
3232,-380.00
3233,-420.00
3234,-420.00
3235,-380.00
3236,-340.00
3237,-280.00
3238,-200.00
3239,-120.00
3240,-80.00
3241,-80.00
3242,-140.00
3243,-240.00
3244,-340.00
3245,-460.00
3246,-560.00
3247,-600.00
3248,-580.00
3249,-500.00
3250,-380.00
3251,-260.00
3252,-120.00
3253,-40.00
3254,0.00
3255,0.00
3256,-80.00
3257,-200.00
3258,-340.00
3259,-480.00
3260,-580.00
3261,-620.00
3262,-600.00
3263,-520.00
3264,-400.00
3265,-260.00
3266,-140.00
3267,-40.00
3268,0.00
3269,0.00
3270,-80.00
3271,-200.00
3272,-340.00
3273,-440.00
3274,-560.00
3275,-600.00
3276,-600.00
3277,-540.00
3278,-420.00
3279,-300.00
3280,-160.00
3281,-40.00
3282,0.00
3283,0.00
3284,-80.00
3285,-200.00
3286,-340.00
3287,-440.00
3288,-560.00
3289,-600.00
3290,-600.00
3291,-540.00
3292,-420.00
3293,-300.00
3294,-160.00
3295,-40.00
3296,0.00
3297,0.00
3298,-60.00
3299,-180.00
3300,-320.00
3301,-420.00
3302,-540.00
3303,-600.00
3304,-600.00
3305,-540.00
3306,-440.00
3307,-320.00
3308,-180.00
3309,-60.00
3310,0.00
3311,0.00
3312,-60.00
3313,-160.00
3314,-300.00
3315,-420.00
3316,-540.00
3317,-600.00
3318,-600.00
3319,-540.00
3320,-440.00
3321,-320.00
3322,-180.00
3323,-60.00
3324,0.00
3325,0.00
3326,-40.00
3327,-160.00
3328,-280.00
3329,-400.00
3330,-520.00
3331,-600.00
3332,-620.00
3333,-560.00
3334,-460.00
3335,-340.00
3336,-200.00
3337,-80.00
3338,0.00
3339,0.00
3340,-20.00
3341,-120.00
3342,-260.00
3343,-380.00
3344,-500.00
3345,-580.00
3346,-600.00
3347,-560.00
3348,-460.00
3349,-340.00
3350,-220.00
3351,-80.00
3352,-20.00
3353,0.00
3354,-20.00
3355,-120.00
3356,-260.00
3357,-380.00
3358,-520.00
3359,-580.00
3360,-620.00
3361,-560.00
3362,-460.00
3363,-340.00
3364,-240.00
3365,-120.00
3366,-60.00
3367,-40.00
3368,-80.00
3369,-160.00
3370,-260.00
3371,-340.00
3372,-420.00
3373,-460.00
3374,-460.00
3375,-420.00
3376,-380.00
3377,-340.00
3378,-300.00
3379,-260.00
3380,-260.00
3381,-260.00
3382,-280.00
3383,-300.00
3384,-300.00
3385,-320.00
3386,-320.00
3387,-320.00
3388,-300.00
3389,-300.00
3390,-300.00
3391,-300.00
3392,-300.00
3393,-300.00
3394,-320.00
3395,-300.00
3396,-320.00
3397,-320.00
3398,-320.00
3399,-320.00
3400,-320.00
3401,-320.00
3402,-320.00
3403,-320.00
3404,-320.00
3405,-320.00
3406,-320.00
3407,-320.00
3408,-320.00
3409,-300.00
3410,-300.00
3411,-300.00
3412,-300.00
3413,-300.00
3414,-300.00
3415,-300.00
3416,-300.00
3417,-300.00
3418,-300.00
3419,-320.00
3420,-320.00
3421,-320.00
3422,-300.00
3423,-300.00
3424,-300.00
3425,-300.00
3426,-320.00
3427,-320.00
3428,-320.00
3429,-320.00
3430,-320.00
3431,-320.00
3432,-320.00
3433,-300.00
3434,-300.00
3435,-300.00
3436,-300.00
3437,-300.00
3438,-300.00
3439,-300.00
3440,-300.00
3441,-300.00
3442,-300.00
3443,-320.00
3444,-300.00
3445,-300.00
3446,-320.00
3447,-320.00
3448,-320.00
3449,-300.00
3450,-300.00
3451,-320.00
3452,-300.00
3453,-300.00
3454,-300.00
3455,-300.00
3456,-300.00
3457,-320.00
3458,-320.00
3459,-300.00
3460,-300.00
3461,-300.00
3462,-300.00
3463,-300.00
3464,-300.00
3465,-300.00
3466,-320.00
3467,-300.00
3468,-300.00
3469,-300.00
3470,-320.00
3471,-320.00
3472,-320.00
3473,-320.00
3474,-320.00
3475,-300.00
3476,-320.00
3477,-300.00
3478,-320.00
3479,-320.00
3480,-320.00
3481,-300.00
3482,-300.00
3483,-300.00
3484,-300.00
3485,-300.00
3486,-280.00
3487,-280.00
3488,-280.00
3489,-300.00
3490,-340.00
3491,-360.00
3492,-380.00
3493,-360.00
3494,-280.00
3495,-100.00
3496,120.00
3497,360.00
3498,620.00
3499,760.00
3500,860.00
3501,880.00
3502,820.00
3503,760.00
3504,700.00
3505,680.00
3506,680.00
3507,700.00
3508,720.00
3509,740.00
3510,740.00
3511,740.00
3512,720.00
3513,720.00
3514,720.00
3515,720.00
3516,720.00
3517,720.00
3518,720.00
3519,720.00
3520,720.00
3521,740.00
3522,720.00
3523,720.00
3524,720.00
3525,720.00
3526,720.00
3527,720.00
3528,740.00
3529,740.00
3530,740.00
3531,740.00
3532,720.00
3533,740.00
3534,740.00
3535,740.00
3536,720.00
3537,720.00
3538,720.00
3539,740.00
3540,720.00
3541,720.00
3542,720.00
3543,720.00
3544,720.00
3545,740.00
3546,720.00
3547,720.00
3548,720.00
3549,720.00
3550,740.00
3551,740.00
3552,740.00
3553,740.00
3554,740.00
3555,740.00
3556,740.00
3557,740.00
3558,740.00
3559,740.00
3560,740.00
3561,740.00
3562,720.00
3563,720.00
3564,740.00
3565,720.00
3566,720.00
3567,720.00
3568,720.00
3569,720.00
3570,740.00
3571,740.00
3572,740.00
3573,740.00
3574,720.00
3575,720.00
3576,740.00
3577,740.00
3578,740.00
3579,740.00
3580,740.00
3581,740.00
3582,740.00
3583,740.00
3584,740.00
3585,740.00
3586,740.00
3587,740.00
3588,720.00
3589,720.00
3590,720.00
3591,720.00
3592,740.00
3593,720.00
3594,740.00
3595,740.00
3596,720.00
3597,720.00
3598,740.00
3599,740.00
3600,740.00
3601,740.00
3602,740.00
3603,740.00
3604,740.00
3605,740.00
3606,740.00
3607,740.00
3608,720.00
3609,720.00
3610,740.00
3611,740.00
3612,740.00
3613,740.00
3614,740.00
3615,740.00
3616,740.00
3617,720.00
3618,720.00
3619,740.00
3620,740.00
3621,740.00
3622,740.00
3623,740.00
3624,740.00
3625,740.00
3626,740.00
3627,740.00
3628,740.00
3629,740.00
3630,740.00
3631,740.00
3632,740.00
3633,720.00
3634,720.00
3635,740.00
3636,740.00
3637,740.00
3638,740.00
3639,740.00
3640,740.00
3641,740.00
3642,720.00
3643,740.00
3644,740.00
3645,740.00
3646,740.00
3647,740.00
3648,740.00
3649,740.00
3650,740.00
3651,740.00
3652,740.00
3653,720.00
3654,740.00
3655,740.00
3656,740.00
3657,740.00
3658,740.00
3659,740.00
3660,740.00
3661,740.00
3662,740.00
3663,740.00
3664,740.00
3665,740.00
3666,740.00
3667,740.00
3668,740.00
3669,740.00
3670,740.00
3671,740.00
3672,740.00
3673,740.00
3674,740.00
3675,740.00
3676,740.00
3677,740.00
3678,740.00
3679,740.00
3680,740.00
3681,740.00
3682,720.00
3683,740.00
3684,740.00
3685,740.00
3686,740.00
3687,740.00
3688,740.00
3689,740.00
3690,740.00
3691,740.00
3692,740.00
3693,740.00
3694,740.00
3695,740.00
3696,740.00
3697,740.00
3698,740.00
3699,740.00
3700,740.00
3701,740.00
3702,740.00
3703,740.00
3704,740.00
3705,740.00
3706,740.00
3707,740.00
3708,740.00
3709,740.00
3710,740.00
3711,740.00
3712,740.00
3713,740.00
3714,740.00
3715,740.00
3716,740.00
3717,740.00
3718,740.00
3719,740.00
3720,740.00
3721,740.00
3722,740.00
3723,740.00
3724,740.00
3725,740.00
3726,740.00
3727,740.00
3728,740.00
3729,740.00
3730,740.00
3731,740.00
3732,720.00
3733,740.00
3734,740.00
3735,740.00
3736,740.00
